BALANCE,PURCHASES,INSTALLMENTS_PURCHASES,CASH_ADVANCE,PAYMENTS,CREDIT_LIMIT,Cluster,Cluster_Name
1906.703614,780.0,780.0,0.0,1338.303471,3000.0,0,Low spenders
1747.359784,0.0,0.0,413.38083,700.732344,1800.0,0,Low spenders
2363.615492,1441.32,1066.68,0.0,1055.392983,6000.0,0,Low spenders
1247.196735,243.0,0.0,0.0,529.091477,1200.0,0,Low spenders
336.640397,589.59,424.59,0.0,839.728514,5000.0,0,Low spenders
135.493002,0.0,0.0,499.794103,1844.110066,1200.0,0,Low spenders
957.980588,424.76,424.76,0.0,504.56116,5000.0,0,Low spenders
965.236679,2786.08,2022.26,0.0,1399.589495,4500.0,0,Low spenders
260.409355,545.34,288.0,0.0,384.809868,1500.0,0,Low spenders
2772.790822,337.98,337.98,198.185224,1043.396353,3000.0,0,Low spenders
1305.266304,1078.89,233.9,2081.15215,164.080259,5000.0,0,Low spenders
1153.335938,886.56,886.56,0.0,724.171914,1000.0,0,Low spenders
633.388444,830.45,0.0,0.0,497.263402,6000.0,0,Low spenders
5830.700298,4079.01,3572.01,0.0,2038.201869,11500.0,0,Low spenders
4931.40051,540.0,0.0,527.008867,1174.80652,11500.0,0,Low spenders
344.532447,3603.0,1612.95,0.0,2912.826118,6000.0,0,Low spenders
743.52397,962.78,684.3,360.154972,402.895757,1000.0,0,Low spenders
1161.901683,10903.22,3061.43,0.0,10799.00074,12000.0,0,Low spenders
10.451064,405.93,0.0,0.0,831.748202,6500.0,0,Low spenders
256.028048,627.42,627.42,0.0,288.225797,2500.0,0,Low spenders
1109.172807,190.0,0.0,1496.441591,795.189855,1500.0,0,Low spenders
15.307062,71.52,71.52,0.0,55.180487,1500.0,0,Low spenders
1056.954525,0.0,0.0,744.221343,498.592426,2500.0,0,Low spenders
4797.567431,0.0,0.0,4824.425698,5965.070573,5000.0,0,Low spenders
42.363094,0.0,0.0,260.723304,440.939379,1200.0,0,Low spenders
608.422266,0.0,0.0,2338.86519,600.277524,4000.0,0,Low spenders
7.950803,92.2,92.2,0.0,152.592178,3000.0,0,Low spenders
927.983543,1321.52,0.0,0.0,527.949934,4500.0,0,Low spenders
821.933113,987.26,114.62,0.0,1605.098906,6500.0,0,Low spenders
46.773238,2166.56,2166.56,0.0,1969.308069,3000.0,0,Low spenders
42.755706,350.94,66.65,0.0,1191.823088,5000.0,0,Low spenders
95.731707,632.3,432.3,0.0,606.576346,2000.0,0,Low spenders
889.767658,2997.02,1174.0,0.0,2199.48968,7000.0,0,Low spenders
1456.399956,0.0,0.0,4116.968065,2793.487295,2500.0,0,Low spenders
72.372971,456.7,0.0,0.0,312.287787,1200.0,0,Low spenders
405.052353,515.14,446.14,0.0,281.491353,4500.0,0,Low spenders
855.811816,1960.18,1654.0,271.838738,2043.814652,3000.0,0,Low spenders
1074.258487,11.35,11.35,0.0,421.348577,1200.0,0,Low spenders
3024.642476,0.0,0.0,2381.716886,578.458133,8000.0,0,Low spenders
597.410794,344.75,55.45,1347.900815,2026.647785,2500.0,0,Low spenders
43.20377,308.22,308.22,0.0,331.111373,2000.0,0,Low spenders
79.517489,335.38,65.38,0.0,413.920617,3000.0,0,Low spenders
35.16925,272.34,272.34,0.0,386.322209,1500.0,0,Low spenders
5177.774511,1562.74,582.75,1443.200669,3770.423728,9000.0,0,Low spenders
80.298186,1090.0,1090.0,0.0,1015.891727,4500.0,0,Low spenders
1202.204204,435.04,0.0,0.0,686.958695,1200.0,0,Low spenders
31.161679,300.0,300.0,0.0,619.179957,11500.0,0,Low spenders
176.162762,1814.64,200.0,0.0,1847.959268,4000.0,0,Low spenders
703.407676,637.84,637.84,0.0,888.272466,4500.0,0,Low spenders
445.921101,1580.56,878.95,2703.408056,3992.8893,2500.0,0,Low spenders
3083.784255,0.0,0.0,737.652849,1033.581612,5500.0,0,Low spenders
31.111548,110.0,0.0,0.0,228.192095,8000.0,0,Low spenders
503.732786,1730.3,329.15,0.0,2293.371099,2500.0,0,Low spenders
176.837859,108.39,108.39,0.0,56.561603,1500.0,0,Low spenders
94.537529,1399.55,0.0,0.0,471.663042,7500.0,0,Low spenders
661.940291,755.14,272.24,0.0,2284.482833,6500.0,0,Low spenders
8.799432,1591.48,1372.68,0.0,1496.045221,2000.0,0,Low spenders
3106.418215,0.0,0.0,2139.745589,11508.41333,10000.0,0,Low spenders
827.393597,693.89,693.89,0.0,1954.590955,1500.0,0,Low spenders
4361.964176,0.0,0.0,288.451529,1041.187421,4500.0,0,Low spenders
73.10055,78.09,78.09,0.0,93.718849,4000.0,0,Low spenders
7.047482,321.07,0.0,0.0,285.785253,3000.0,0,Low spenders
353.895121,2073.54,0.0,175.826711,1633.858307,700.0,0,Low spenders
5911.506531,0.0,0.0,7098.892954,1156.310659,8000.0,0,Low spenders
8.523984,130.32,130.32,0.0,64.34569,1500.0,0,Low spenders
3096.831684,4492.85,3415.9,0.0,3853.65899,10000.0,0,Low spenders
2468.506177,0.0,0.0,648.808629,601.740186,2500.0,0,Low spenders
1341.000157,1355.77,135.32,929.959753,553.207757,4000.0,0,Low spenders
169.343874,1553.8,0.0,0.0,1921.042991,16500.0,0,Low spenders
18.112481,206.69,206.69,0.0,259.021737,2000.0,0,Low spenders
287.493279,1709.0,0.0,0.0,5120.550705,2283.333333,0,Low spenders
38.013028,469.62,469.62,0.0,744.854844,4000.0,0,Low spenders
8.570991,149.55,0.0,0.0,447.377119,5000.0,0,Low spenders
7.20735,152.02,152.02,0.0,219.445915,1000.0,0,Low spenders
15.667283,147.48,147.48,0.0,137.105608,3000.0,0,Low spenders
955.159037,440.57,394.92,0.0,684.090131,1000.0,0,Low spenders
827.255067,281.97,281.97,0.0,298.808637,1000.0,0,Low spenders
2472.017517,2317.89,601.87,0.0,647.118596,5500.0,0,Low spenders
22.322215,448.0,258.0,0.0,1262.320878,3000.0,0,Low spenders
1764.083164,329.47,329.47,58.536178,789.269658,1800.0,0,Low spenders
23.651198,250.0,250.0,0.0,475.347623,1200.0,0,Low spenders
1886.811282,146.73,0.0,3249.377014,2817.269516,3000.0,0,Low spenders
232.140345,552.66,476.66,76.633316,1123.972876,500.0,0,Low spenders
17.092052,1160.0,1160.0,0.0,1587.607855,7000.0,0,Low spenders
4746.953711,0.0,0.0,939.38774,1257.708437,11000.0,0,Low spenders
30.969957,319.67,0.0,0.0,103.198108,7500.0,0,Low spenders
201.463595,2148.34,1510.0,0.0,1951.521978,5000.0,0,Low spenders
322.411152,1506.92,693.9,0.0,1567.278435,2500.0,0,Low spenders
1129.185643,0.0,0.0,1385.126221,1275.071841,1500.0,0,Low spenders
99.643727,677.68,22.0,0.0,809.678399,3000.0,0,Low spenders
651.394216,2529.64,1515.32,0.0,2334.314811,7500.0,0,Low spenders
1409.256223,4569.65,2820.71,3883.517967,5772.813158,30000.0,0,Low spenders
194.927,2061.48,448.42,0.0,1937.914753,8500.0,0,Low spenders
6758.987905,198.96,172.36,7019.083751,2337.875284,11000.0,0,Low spenders
2332.496766,0.0,0.0,1848.691278,803.519921,9700.0,0,Low spenders
1860.469601,0.0,0.0,303.822585,560.883507,4000.0,0,Low spenders
920.529926,462.33,0.0,1065.754951,514.839542,1200.0,0,Low spenders
3347.700395,5967.42,951.34,0.0,3012.483841,11500.0,0,Low spenders
947.70851,483.4,0.0,1288.83283,394.907752,2000.0,0,Low spenders
574.032791,1606.51,1606.51,0.0,1844.561564,1000.0,0,Low spenders
3067.274152,0.0,0.0,591.246114,692.136868,3500.0,0,Low spenders
768.881695,408.59,0.0,0.0,2095.952073,2500.0,0,Low spenders
1190.884428,0.0,0.0,1817.843113,290.690807,2000.0,0,Low spenders
1710.119356,1697.15,1574.25,0.0,1161.146904,7500.0,0,Low spenders
229.878735,0.0,0.0,928.309409,101.7826,3000.0,0,Low spenders
4766.360515,2894.04,310.22,1386.851165,1302.79339,20000.0,0,Low spenders
3007.664861,534.26,168.75,0.0,3007.94197,16000.0,0,Low spenders
1871.597836,3220.25,3011.76,2367.006699,448.564207,5500.0,0,Low spenders
1455.745146,266.0,0.0,168.514165,284.966485,1500.0,0,Low spenders
1986.558317,0.0,0.0,872.861808,653.211583,6500.0,0,Low spenders
36.174755,315.0,315.0,0.0,294.181491,1000.0,0,Low spenders
129.836526,1433.99,690.0,0.0,1363.134203,4000.0,0,Low spenders
206.978089,0.0,0.0,500.665069,936.856845,3000.0,0,Low spenders
1192.594159,1324.82,324.7,914.684674,610.477936,6000.0,0,Low spenders
50.564486,84.0,0.0,259.105418,474.054081,2000.0,0,Low spenders
62.104602,377.62,377.62,0.0,548.900318,2500.0,0,Low spenders
56.945201,328.1,0.0,0.0,437.845434,6500.0,0,Low spenders
8.421315,60.0,0.0,0.0,250.155585,6000.0,0,Low spenders
15.810927,246.29,0.0,0.0,149.886496,500.0,0,Low spenders
44.613002,281.7,0.0,0.0,401.455848,7500.0,0,Low spenders
2342.724406,0.0,0.0,4697.170219,6049.990217,8000.0,0,Low spenders
3164.714813,839.65,24.0,96.764357,740.325412,4000.0,0,Low spenders
2068.865586,0.0,0.0,1285.834671,607.215424,2500.0,0,Low spenders
0.0,265.76,265.76,0.0,288.141157,1500.0,0,Low spenders
14.891908,59.8,0.0,0.0,98.211239,500.0,0,Low spenders
1367.301373,231.41,231.41,0.0,107.242408,2500.0,0,Low spenders
299.82542,480.0,350.0,416.566286,113.970639,1000.0,0,Low spenders
1176.088299,0.0,0.0,1106.360593,27.832777,1200.0,0,Low spenders
1164.125671,0.0,0.0,3087.004701,244.853194,3500.0,0,Low spenders
25.499945,62.53,0.0,0.0,1637.518241,1700.0,0,Low spenders
3646.30636,594.88,460.98,3281.891728,732.79341,9000.0,0,Low spenders
164.583178,1489.28,570.8,0.0,1858.087268,3500.0,0,Low spenders
2980.628942,1352.52,0.0,0.0,782.875155,10000.0,0,Low spenders
3350.186138,0.0,0.0,2887.013513,1161.817205,4500.0,0,Low spenders
1101.8547,0.0,0.0,38.930597,292.271318,2100.0,0,Low spenders
468.294595,4164.14,948.6,0.0,3958.926162,4000.0,0,Low spenders
63.928065,183.6,183.6,0.0,141.055898,1500.0,0,Low spenders
906.613422,0.0,0.0,2222.768202,1450.04403,3000.0,0,Low spenders
798.693995,0.0,0.0,1865.808018,180.865117,3000.0,0,Low spenders
3.750633,159.6,159.6,879.373487,966.963956,4500.0,0,Low spenders
1281.842665,0.0,0.0,371.667107,576.243687,1500.0,0,Low spenders
863.130387,37.3,0.0,0.0,164.343581,1000.0,0,Low spenders
50.302615,0.0,0.0,575.797773,511.341658,500.0,0,Low spenders
33.817964,232.45,232.45,0.0,243.407128,1800.0,0,Low spenders
559.917793,4760.11,1852.93,19.930337,3632.719723,4000.0,0,Low spenders
2671.979402,1469.66,42.23,2150.272488,4047.049777,3000.0,0,Low spenders
814.781581,832.7,0.0,757.375098,265.237605,4000.0,0,Low spenders
1184.434511,99.8,0.0,3445.51955,3497.925485,3000.0,0,Low spenders
3.198999,45.87,45.87,0.0,89.700598,3000.0,0,Low spenders
33.267171,341.45,341.45,0.0,361.47312,5000.0,0,Low spenders
261.462528,2893.57,1202.94,0.0,2567.609796,10000.0,0,Low spenders
2659.411879,177.62,0.0,1831.115496,577.131439,4000.0,0,Low spenders
8.077527,125.0,125.0,0.0,155.940858,1500.0,0,Low spenders
115.937936,0.0,0.0,1529.395551,109.424145,1800.0,0,Low spenders
69.37782,588.02,516.72,0.0,1596.674994,7000.0,0,Low spenders
61.588389,250.0,211.0,0.0,282.556704,1000.0,0,Low spenders
2.081357,26.49,0.0,0.0,78.573329,7500.0,0,Low spenders
3092.189629,60.82,60.82,2361.473149,856.196277,3500.0,0,Low spenders
564.325877,0.0,0.0,36.998782,239.847051,600.0,0,Low spenders
2067.148279,792.68,350.78,446.493825,697.332323,3500.0,0,Low spenders
966.732798,1093.0,0.0,247.199642,1226.547045,7500.0,0,Low spenders
4099.755913,0.0,0.0,4933.666708,3005.016513,12000.0,0,Low spenders
1507.001995,209.1,0.0,0.0,443.628394,1800.0,0,Low spenders
2220.864979,2884.42,1556.59,0.0,1355.527973,4500.0,0,Low spenders
92.325796,371.16,371.16,0.0,205.804949,2000.0,0,Low spenders
3583.515054,5683.71,5463.73,0.0,4752.379612,3000.0,0,Low spenders
3343.299372,790.8,790.8,5001.962631,1325.639966,5000.0,0,Low spenders
2133.901379,303.03,294.0,0.0,1512.770602,3000.0,0,Low spenders
217.993205,2435.21,753.32,0.0,2024.009974,7500.0,0,Low spenders
50.803778,0.0,0.0,892.941422,1272.269385,1500.0,0,Low spenders
319.037744,1262.28,0.0,0.0,1350.541585,10500.0,0,Low spenders
100.208311,0.0,0.0,182.143966,175.911508,3000.0,0,Low spenders
7.168805,88.04,0.0,0.0,553.411253,1500.0,0,Low spenders
1747.876077,0.0,0.0,2774.385866,495.398338,3000.0,0,Low spenders
519.444307,525.0,525.0,0.0,1500.456687,1000.0,0,Low spenders
4320.267209,117.23,0.0,2746.430467,1200.321938,8000.0,0,Low spenders
2811.486863,692.52,0.0,637.084199,1848.537683,3000.0,0,Low spenders
125.793836,630.0,630.0,0.0,373.891965,1000.0,0,Low spenders
3798.323722,0.0,0.0,182.513182,916.384302,4000.0,0,Low spenders
4274.488095,0.0,0.0,12527.49129,9836.835644,10500.0,2,Cash Advance–Dependent Customers
900.557796,1865.55,0.0,583.31815,676.956491,3000.0,0,Low spenders
858.857651,1013.61,382.48,0.0,739.761292,2500.0,0,Low spenders
6537.852206,2598.51,175.96,0.0,2209.410409,16000.0,0,Low spenders
1793.970596,1004.9,0.0,0.0,2697.139893,2500.0,0,Low spenders
1893.704851,4124.81,1088.91,0.0,3235.222635,6500.0,0,Low spenders
7.50839,95.0,0.0,0.0,547.880399,4000.0,0,Low spenders
1180.178744,233.35,0.0,0.0,599.388563,14000.0,0,Low spenders
3232.101217,495.0,0.0,4815.406969,5434.899642,5500.0,0,Low spenders
6963.435383,2951.93,0.0,0.0,1069.094662,8000.0,0,Low spenders
368.330629,1029.29,0.0,0.0,1393.630631,6500.0,0,Low spenders
4.421403,95.59,73.56,0.0,186.546816,4500.0,0,Low spenders
41.049799,413.31,280.0,0.0,475.939508,6000.0,0,Low spenders
3611.316106,2400.71,921.47,1815.313783,3911.840079,11500.0,0,Low spenders
3214.579198,0.0,0.0,2322.566457,2232.66712,4000.0,0,Low spenders
339.183041,139.5,0.0,0.0,877.494612,1200.0,0,Low spenders
477.16584,1342.51,270.0,0.0,1089.226019,8500.0,0,Low spenders
3711.955487,1241.4,615.0,0.0,848.624102,11000.0,0,Low spenders
390.008261,0.0,0.0,463.287959,250.588485,2500.0,0,Low spenders
2251.896834,1331.0,9.9,0.0,4571.887377,12500.0,0,Low spenders
2461.015559,0.0,0.0,308.497698,8328.730628,6500.0,0,Low spenders
9309.635579,9007.67,232.3,0.0,5528.180381,15000.0,0,Low spenders
4355.982388,0.0,0.0,305.985578,1188.602797,7500.0,0,Low spenders
62.996845,779.7,489.7,0.0,775.601851,9000.0,0,Low spenders
22.879526,171.0,171.0,0.0,152.51735,1500.0,0,Low spenders
4719.819043,2143.73,850.95,146.547709,1031.151095,12500.0,0,Low spenders
1241.565972,3637.75,241.5,6419.421654,8754.779769,7000.0,0,Low spenders
49.198038,699.0,0.0,0.0,69.941439,1800.0,0,Low spenders
662.691336,0.0,0.0,967.59402,107.916464,1200.0,0,Low spenders
4587.062248,333.28,333.28,77.956377,1234.809537,5000.0,0,Low spenders
169.639713,1970.49,960.64,0.0,1643.812227,12000.0,0,Low spenders
2823.212665,2814.23,0.0,0.0,1150.696529,7500.0,0,Low spenders
2.880247,250.0,0.0,0.0,1401.222628,2000.0,0,Low spenders
47.193664,132.0,132.0,0.0,267.057792,2500.0,0,Low spenders
597.628578,1430.0,230.0,2091.07342,4032.106936,1500.0,0,Low spenders
2872.798614,27.16,27.16,2692.777044,507.240956,5000.0,0,Low spenders
3350.116932,39.8,0.0,3907.706693,1809.711855,8000.0,0,Low spenders
13.221335,108.84,108.84,0.0,69.973565,1500.0,0,Low spenders
1083.120149,0.0,0.0,2426.830138,1481.809323,1200.0,0,Low spenders
777.616173,0.0,0.0,1894.377727,2245.358858,9000.0,0,Low spenders
122.684019,1267.0,1019.12,0.0,1263.464175,2500.0,0,Low spenders
1615.968515,270.0,270.0,2592.263468,3434.362444,6000.0,0,Low spenders
434.099616,4392.05,574.07,0.0,4076.914448,6000.0,0,Low spenders
820.700166,0.0,0.0,857.720875,1892.507498,1500.0,0,Low spenders
1428.118364,119.34,119.34,2563.324769,2545.222796,1200.0,0,Low spenders
1324.038811,1862.96,0.0,0.0,954.962296,4400.0,0,Low spenders
1190.800122,1864.79,862.57,0.0,1617.884909,3000.0,0,Low spenders
2580.169522,0.0,0.0,3912.041656,1809.765794,3000.0,0,Low spenders
371.866448,2825.85,319.01,0.0,2137.437449,10000.0,0,Low spenders
1280.732187,0.0,0.0,395.725602,397.461163,1500.0,0,Low spenders
975.416023,9586.1,1669.36,0.0,8906.373361,12000.0,0,Low spenders
122.113869,1105.92,1105.92,0.0,1105.854643,2500.0,0,Low spenders
1262.631995,405.0,0.0,0.0,586.551078,7000.0,0,Low spenders
143.553904,1778.76,1051.88,0.0,1303.254323,7000.0,0,Low spenders
1037.797184,103.27,0.0,475.467016,326.649398,2500.0,0,Low spenders
1938.576334,333.54,23.35,2738.946605,867.233681,2000.0,0,Low spenders
6257.390416,9228.97,147.73,0.0,2139.278062,9400.0,0,Low spenders
14.570032,89.58,89.58,0.0,71.641741,1500.0,0,Low spenders
39.241601,199.56,199.56,0.0,1558.673423,3000.0,0,Low spenders
871.499977,20.0,0.0,197.024597,278.265172,2000.0,0,Low spenders
180.750232,266.64,266.64,95.285453,1172.975952,3500.0,0,Low spenders
4107.157763,279.71,0.0,9337.271222,8627.985927,5000.0,2,Cash Advance–Dependent Customers
58.313733,499.0,499.0,0.0,526.368079,1500.0,0,Low spenders
5665.802895,0.0,0.0,10507.87257,1290.753615,10500.0,0,Low spenders
1340.671346,0.0,0.0,244.036318,514.124193,1500.0,0,Low spenders
43.762299,422.24,75.0,0.0,280.83786,3000.0,0,Low spenders
111.449845,1389.94,1389.94,0.0,1356.270465,1300.0,0,Low spenders
138.489138,1455.68,217.76,0.0,1330.92776,500.0,0,Low spenders
70.976464,0.0,0.0,1880.659305,1860.536797,1000.0,0,Low spenders
49.378783,542.34,0.0,0.0,387.944071,2700.0,0,Low spenders
4295.964134,0.0,0.0,4505.063338,934.137744,7500.0,0,Low spenders
1017.071792,0.0,0.0,4310.221199,4992.302341,4500.0,0,Low spenders
138.459191,327.94,327.94,0.0,188.683162,5000.0,0,Low spenders
289.537597,1216.7,0.0,0.0,788.58998,5000.0,0,Low spenders
74.755978,553.7,305.0,0.0,467.131192,1000.0,0,Low spenders
16.59641,220.48,0.0,0.0,302.180025,5000.0,0,Low spenders
51.004807,431.93,431.93,0.0,1089.402716,4000.0,0,Low spenders
1489.224372,1209.56,319.56,0.0,6831.656434,12500.0,0,Low spenders
57.70484,772.46,687.46,0.0,770.916661,4000.0,0,Low spenders
99.446029,0.0,0.0,1045.066588,7142.732735,1200.0,0,Low spenders
186.054174,2126.81,597.01,0.0,1998.999896,7000.0,0,Low spenders
2948.447663,0.0,0.0,1539.285222,207.448103,3000.0,0,Low spenders
127.895284,1085.16,950.26,0.0,469.114905,1000.0,0,Low spenders
18.014226,130.5,130.5,0.0,176.874316,1500.0,0,Low spenders
1908.569743,0.0,0.0,4604.425401,2118.553043,5400.0,0,Low spenders
437.735369,483.65,0.0,0.0,1497.949644,6000.0,0,Low spenders
1245.976021,0.0,0.0,615.715834,328.825762,1800.0,0,Low spenders
1019.133646,9249.73,6923.64,0.0,8716.674684,9000.0,0,Low spenders
1844.889665,1848.24,0.0,0.0,1239.278015,3400.0,0,Low spenders
952.431767,3882.65,355.0,2101.942774,3823.141055,3500.0,0,Low spenders
1848.758853,3588.13,3188.37,0.0,4923.193295,6700.0,0,Low spenders
1181.852384,750.78,750.78,18.531069,1080.501526,1200.0,0,Low spenders
382.870641,2972.92,493.82,0.0,3753.091608,1200.0,0,Low spenders
1459.803597,0.0,0.0,218.234292,436.226459,1500.0,0,Low spenders
162.972111,1586.6,1586.6,110.671623,1577.161232,2500.0,0,Low spenders
1396.214811,3729.35,1240.0,536.658419,1550.474014,2500.0,0,Low spenders
225.282024,545.68,545.68,0.0,1097.963345,6500.0,0,Low spenders
454.552808,0.0,0.0,1091.832836,163.85665,1200.0,0,Low spenders
1785.90226,0.0,0.0,129.421992,287.777315,1800.0,0,Low spenders
535.291589,824.61,386.04,0.0,314.512747,4000.0,0,Low spenders
6.697211,64.69,0.0,0.0,372.572278,10500.0,0,Low spenders
5.377296,69.0,0.0,0.0,92.031894,2000.0,0,Low spenders
4020.130769,79.62,0.0,5457.123658,7058.832194,9500.0,0,Low spenders
1117.33657,0.0,0.0,99.315429,272.177301,1200.0,0,Low spenders
15.848963,150.0,150.0,0.0,119.468878,1600.0,0,Low spenders
900.541751,15.8,15.8,0.0,1542.583506,7000.0,0,Low spenders
2544.378002,1108.54,0.0,0.0,524.24945,3000.0,0,Low spenders
1852.646433,2600.0,400.0,3481.132679,1362.425769,6000.0,0,Low spenders
581.24856,556.83,71.95,0.0,328.462817,1500.0,0,Low spenders
504.409631,338.9,139.9,0.0,829.691401,2500.0,0,Low spenders
142.430458,1488.84,1488.84,0.0,1450.096836,5000.0,0,Low spenders
7057.524237,2761.76,2598.76,2317.636143,3083.16422,7000.0,0,Low spenders
958.920206,66.7,66.7,0.0,302.656395,1000.0,0,Low spenders
15.257465,238.25,238.25,0.0,4.841543,3000.0,0,Low spenders
0.009684,79.24,79.24,0.0,688.614293,6000.0,0,Low spenders
385.763111,232.93,0.0,0.0,989.738532,2500.0,0,Low spenders
1780.188356,845.67,814.17,4137.170984,3989.545295,2500.0,0,Low spenders
1.841583,67.5,67.5,0.0,110.266434,2500.0,0,Low spenders
1839.122533,1055.32,1055.32,3780.152602,2842.037627,6500.0,0,Low spenders
15.008041,108.95,59.15,0.0,149.853315,1500.0,0,Low spenders
2106.417286,2151.93,765.26,0.0,2190.962493,4200.0,0,Low spenders
2676.263845,0.0,0.0,2328.859489,636.709165,3500.0,0,Low spenders
500.219415,27.05,27.05,0.0,104.687781,1200.0,0,Low spenders
4128.31155,0.0,0.0,1674.401635,1082.274035,5000.0,0,Low spenders
1018.350846,0.0,0.0,716.818927,263.238508,3000.0,0,Low spenders
10.678354,50.0,0.0,0.0,71.90595,3000.0,0,Low spenders
1273.731635,0.0,0.0,534.228453,755.520686,1500.0,0,Low spenders
58.12945,576.0,576.0,0.0,505.433563,1500.0,0,Low spenders
153.637431,1495.41,554.0,0.0,1345.989788,4500.0,0,Low spenders
1667.146414,4343.82,524.98,0.0,3798.443473,7500.0,0,Low spenders
1648.701838,740.7,89.8,0.0,885.070007,2500.0,0,Low spenders
15.330559,144.64,144.64,0.0,198.970881,1000.0,0,Low spenders
5772.250286,255.25,105.25,2969.93596,1385.482263,6500.0,0,Low spenders
73.704935,554.67,554.67,0.0,578.565706,4000.0,0,Low spenders
2933.068755,0.0,0.0,7542.177658,2201.09767,10000.0,0,Low spenders
1421.419262,1669.2,1395.01,0.0,7684.307278,8500.0,0,Low spenders
424.938385,4060.58,2363.64,0.0,4308.448155,7500.0,0,Low spenders
1033.371763,2361.97,770.92,365.689536,2097.161809,3000.0,0,Low spenders
5861.100691,64.71,0.0,9799.529884,7371.459399,9000.0,2,Cash Advance–Dependent Customers
3987.467435,146.53,101.53,2665.355738,1316.698331,6000.0,0,Low spenders
1606.56766,0.0,0.0,1173.530445,3883.138519,4500.0,0,Low spenders
1630.991993,578.9,578.9,145.230653,574.051951,2500.0,0,Low spenders
95.887902,769.0,444.0,0.0,958.996228,4000.0,0,Low spenders
1804.401706,40.0,0.0,2392.281584,2459.382382,2500.0,0,Low spenders
1447.267049,0.0,0.0,77.866868,315.87129,1500.0,0,Low spenders
1268.250294,167.0,0.0,1141.77504,467.080947,1800.0,0,Low spenders
668.291862,248.77,248.77,0.0,2482.201611,1500.0,0,Low spenders
50.853021,428.75,428.75,0.0,319.919021,8000.0,0,Low spenders
241.001768,1888.88,888.88,0.0,3450.990535,1000.0,0,Low spenders
157.763858,211.07,0.0,0.0,994.915444,1400.0,0,Low spenders
724.854858,185.63,0.0,321.127263,1474.929946,1300.0,0,Low spenders
147.527826,0.0,0.0,291.423252,114.87215,1200.0,0,Low spenders
581.916416,5723.9,1943.39,0.0,5666.333186,7500.0,0,Low spenders
5292.264382,0.0,0.0,3383.299741,994.210187,8000.0,0,Low spenders
2762.536531,0.0,0.0,478.933445,652.759069,3000.0,0,Low spenders
273.429593,8534.58,659.5,0.0,7512.513474,5000.0,0,Low spenders
1451.993504,0.0,0.0,1739.998495,251.384712,2000.0,0,Low spenders
90.017392,1247.39,820.37,0.0,762.863333,5000.0,0,Low spenders
0.920339,343.4,343.4,0.0,347.01723,3000.0,0,Low spenders
1071.748626,0.0,0.0,567.817662,513.503781,3500.0,0,Low spenders
303.929544,0.0,0.0,1120.769857,1471.642879,1200.0,0,Low spenders
1938.648722,0.0,0.0,2548.837078,1732.275197,6000.0,0,Low spenders
79.432369,799.83,718.83,0.0,786.407104,3000.0,0,Low spenders
670.885072,341.9,126.72,294.185703,409.29211,4000.0,0,Low spenders
1494.69695,0.0,0.0,3020.521475,582.828406,3000.0,0,Low spenders
114.361988,2141.32,2043.32,0.0,3361.500799,6500.0,0,Low spenders
2002.429291,3500.03,1685.61,0.0,1619.62737,6000.0,0,Low spenders
2135.646123,114.0,0.0,0.0,577.415935,8000.0,0,Low spenders
943.584041,103.0,0.0,0.0,215.325023,1000.0,0,Low spenders
4785.789559,0.0,0.0,8422.554694,687.474829,9500.0,0,Low spenders
1436.996287,0.0,0.0,73.568388,292.521349,1500.0,0,Low spenders
5.313086,71.75,71.75,0.0,112.61746,3000.0,0,Low spenders
365.48242,1618.31,618.31,0.0,1366.668756,1000.0,0,Low spenders
322.383609,2903.17,1967.35,0.0,2826.698853,4000.0,0,Low spenders
3497.200665,1350.13,830.33,1938.008846,1882.437447,4000.0,0,Low spenders
3720.59375,345.0,345.0,2529.303126,977.281878,4500.0,0,Low spenders
5598.352813,0.0,0.0,2698.171001,1421.321273,6000.0,0,Low spenders
3362.979048,90.0,0.0,2093.951054,1599.377333,5000.0,0,Low spenders
563.459762,420.06,136.7,765.914966,70.500843,1200.0,0,Low spenders
31.980197,300.0,300.0,0.0,214.796949,7500.0,0,Low spenders
1964.369476,0.0,0.0,2706.493856,636.224436,3000.0,0,Low spenders
740.704213,1311.76,786.96,0.0,5149.432038,3500.0,0,Low spenders
991.949111,945.43,0.0,0.0,1448.269927,1500.0,0,Low spenders
37.615084,229.5,229.5,0.0,229.256141,6000.0,0,Low spenders
2266.220776,125.32,0.0,434.011893,657.190307,3000.0,0,Low spenders
262.25861,2269.74,1655.24,292.97442,2239.223522,3000.0,0,Low spenders
14.5923,200.4,200.4,0.0,196.541494,4000.0,0,Low spenders
833.541256,0.0,0.0,1422.637361,180.104404,2500.0,0,Low spenders
478.520473,768.96,400.0,2604.390666,2465.151762,5000.0,0,Low spenders
1018.811119,3137.2,1400.1,0.0,4106.558919,6500.0,0,Low spenders
2827.367195,678.32,483.32,175.567183,1223.23593,3000.0,0,Low spenders
1529.318797,678.44,678.44,36.989392,731.943501,1500.0,0,Low spenders
2670.123456,3103.57,1515.89,3780.101366,1865.73836,7500.0,0,Low spenders
481.961018,967.23,381.73,6718.127621,9282.027007,1400.0,2,Cash Advance–Dependent Customers
72.087172,607.36,0.0,0.0,554.770836,5500.0,0,Low spenders
87.887472,1282.73,1282.73,0.0,1347.51278,3500.0,0,Low spenders
